timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent
,,4624,2776.000,walking,164,62104,,2,,,
,,,,,,62164,89,,,,
,,,,,,62224,86,,,,
2024-05-08T09:00:00.000Z,,,,sedentary,,,,5,,,
,,,,,,62284,83,,,,
,,,,,,62344,91,,,,
,,,,,,62404,83,,,,
,,4684,2793.000,walking,164,62404,,2,,,
,,,,,,62464,82,,,,
2024-05-08T09:04:00.000Z,,,,sedentary,,,,4,,,
,,,,,,62524,71,,,,
2024-05-08T09:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,62644,81,,,,
,,,,,,62704,88,,,,
,,,,,,62764,89,,,,
,,,,,,62824,92,,,,
,,,,,,62884,90,,,,
,,4847,2864.000,walking,166,62884,,2,,,
,,,,,,62944,88,,,,
2024-05-08T09:12:00.000Z,,,,sedentary,,,,5,,,
,,,,,,63004,85,,,,
,,,,,,63064,83,,,,
,,,,,,63124,79,,,,
,,4943,2905.000,walking,167,63124,,2,,,
,,,,,,63184,82,,,,
,,,,,,63244,85,,,,
,,,,,,63304,86,,,,
,,,,,,63364,88,,,,
,,,,,,63484,87,,,,
,,,,,,63604,89,,,,
,,5333,3094.000,walking,175,63604,,2,,,
,,,,,,63664,92,,,,
2024-05-08T09:24:00.000Z,,,,sedentary,,,,4,,,
,,,,,,63724,88,,,,
,,,,,,63844,79,,,,
,,,,,,63904,81,,,,
,,,,,,63964,86,,,,
,,,,,,64024,84,,,,
,,5492,3167.000,walking,177,64024,,1,,,
,,,,,,64084,91,,,,
,,,,,,64144,97,,,,
,,,,,,64204,93,,,,
,,5562,3199.000,walking,179,64204,,1,,,
,,,,,,64264,72,,,,
,,,,,,64324,73,,,,
2024-05-08T09:35:00.000Z,,,,sedentary,,,,3,,,
,,,,,,64384,67,,,,
2024-05-08T09:37:00.000Z,,,,sedentary,,,,0,,,
,,,,,,64504,68,,,,
,,,,,,64564,73,,,,
2024-05-08T09:39:00.000Z,,,,sedentary,,,,3,,,
,,,,,,64624,70,,,,
2024-05-08T09:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,64684,68,,,,
2024-05-08T09:41:00.000Z,,,,sedentary,,,,2,,,
,,,,,,64744,65,,,,
,,,,,,64804,74,,,,
,,,,,,64864,85,,,,
,,5695,3267.000,walking,181,64864,,2,,,
,,,,,,64924,90,,,,
,,5728,3287.000,walking,182,64924,,2,,,
,,,,,,64984,89,,,,
,,5753,3293.000,walking,182,64984,,3,,,
,,,,,,65044,80,,,,
,,,,,,65104,81,,,,
2024-05-08T09:48:00.000Z,,,,sedentary,,,,6,,,
,,,,,,65164,92,,,,
,,,,,,65224,89,,,,
,,5839,3337.000,walking,184,65224,,2,,,
,,,,,,65284,86,,,,
2024-05-08T09:51:00.000Z,,,,sedentary,,,,5,,,
,,,,,,65344,76,,,,
,,,,,,65404,81,,,,
,,5886,3355.000,walking,185,65404,,2,,,
,,,,,,65464,89,,,,
,,,,,,65524,87,,,,
2024-05-08T09:55:00.000Z,,,,sedentary,,,,5,,,
,,,,,,108,89,,,,
,,,,,,168,77,,,,
,,,,,,288,84,,,,
,,6137,3481.000,walking,189,288,,2,,,
,,,,,,348,89,,,,
,,,,,,408,91,,,,
,,6330,3582.000,walking,194,408,,2,,,
,,,,,,468,85,,,,
2024-05-08T10:03:00.000Z,,,,sedentary,,,,3,,,
,,,,,,528,79,,,,
,,,,,,588,80,,,,
,,,,,,648,82,,,,
,,,,,,708,83,,,,
,,,,,,828,82,,,,
,,6611,3720.000,walking,198,828,,2,,,
,,,,,,888,79,,,,
2024-05-08T10:10:00.000Z,,,,sedentary,,,,4,,,
,,,,,,948,75,,,,
,,,,,,1008,79,,,,
,,,,,,1068,87,,,,
,,,,,,1128,80,,,,
,,,,,,1188,82,,,,
,,6804,3814.000,walking,202,1188,,2,,,
2024-05-08T10:16:00.000Z,,,,sedentary,,,,4,,,
,,,,,,1308,76,,,,
,,,,,,1368,77,,,,
,,,,,,1428,84,,,,
,,,,,,1488,85,,,,
,,,,,,1548,81,,,,
,,7036,3926.000,walking,204,1548,,2,,,
,,,,,,1608,75,,,,
,,,,,,1668,65,,,,
,,,,,,1728,67,,,,
,,,,,,1788,75,,,,
,,,,,,1848,64,,,,
,,,,,,1908,65,,,,
,,,,,,1968,70,,,,
2024-05-08T10:28:00.000Z,,,,sedentary,,,,4,,,
,,,,,,2028,73,,,,
,,,,,,2088,85,,,,
,,7073,3944.000,walking,205,2088,,1,,,
,,,,,,2148,80,,,,
,,,,,,2208,76,,,,
2024-05-08T10:32:00.000Z,,,,sedentary,,,,5,,,
,,,,,,2268,79,,,,
,,,,,,2328,83,,,,
,,,,,,2388,87,,,,
,,,,,,2448,79,,,,
,,7165,3985.000,walking,206,2448,,1,,,
,,,,,,2508,84,,,,
2024-05-08T10:37:00.000Z,,,,sedentary,,,,4,,,
,,,,,,2568,79,,,,
,,,,,,2628,71,,,,
,,,,,,2688,78,,,,
,,,,,,2748,84,,,,
,,,,,,2868,85,,,,
,,7366,4090.000,walking,209,2868,,2,,,
,,,,,,2928,78,,,,
2024-05-08T10:44:00.000Z,,,,sedentary,,,,4,,,
,,,,,,2988,71,,,,
,,7386,4094.000,walking,210,2988,,2,,,
,,,,,,3048,69,,,,
,,,,,,3108,76,,,,
,,7424,4107.000,walking,210,3108,,2,,,
,,,,,,3168,80,,,,
2024-05-08T10:48:00.000Z,,,,sedentary,,,,6,,,
,,,,,,3228,87,,,,
,,,,,,3288,86,,,,
,,7454,4122.000,walking,210,3288,,1,,,
,,,,,,3348,78,,,,
2024-05-08T10:51:00.000Z,,,,sedentary,,,,5,,,
,,,,,,3408,75,,,,
,,,,,,3468,74,,,,
,,,,,,3528,80,,,,
,,,,,,3588,85,,,,
,,,,,,3648,92,,,,
,,7560,4170.000,walking,211,3648,,2,,,
,,,,,,3708,90,,,,
,,,,,,3768,79,,,,
2024-05-08T10:58:00.000Z,,,,sedentary,,,,5,,,
,,,,,,3828,76,,,,
,,7575,4175.000,walking,211,3828,,1,,,
,,,,,,3888,85,,,,
,,,,,,3948,84,,,,
,,,,,,4008,78,,,,
2024-05-08T11:02:00.000Z,,,,sedentary,,,,5,,,
,,,,,,4068,65,,,,
,,,,,,4128,75,,,,
,,,,,,4188,76,,,,
,,,,,,4248,75,,,,
,,,,,,4308,76,,,,
,,7674,4216.000,walking,212,4308,,1,,,
,,,,,,4368,72,,,,
2024-05-08T11:08:00.000Z,,,,sedentary,,,,3,,,
,,,,,,4428,68,,,,
,,,,,,4488,74,,,,
,,,,,,4548,69,,,,
,,,,,,4608,80,,,,
,,,,,,4668,73,,,,
,,,,,,4728,71,,,,
,,,,,,4788,70,,,,
,,7923,4338.000,walking,213,4788,,2,,,
,,,,,,4848,71,,,,
,,,,,,4908,77,,,,
,,7950,4347.000,walking,213,4908,,1,,,
2024-05-08T11:18:00.000Z,,,,sedentary,,,,5,,,
,,,,,,5028,76,,,,
,,,,,,5088,78,,,,
,,8022,4379.000,walking,215,5088,,2,,,
,,,,,,5148,76,,,,
,,,,,,5208,74,,,,
2024-05-08T11:22:00.000Z,,,,sedentary,,,,6,,,
,,,,,,5268,76,,,,
,,,,,,5328,72,,,,
,,,,,,5388,67,,,,
,,,,,,5448,78,,,,
,,,,,,5508,82,,,,
,,8173,4446.000,walking,216,5508,,2,,,
,,,,,,5568,88,,,,
2024-05-08T11:28:00.000Z,,,,sedentary,,,,5,,,
,,,,,,5628,76,,,,
,,,,,,5688,79,,,,
,,8338,4518.000,walking,218,5688,,3,,,
,,,,,,5748,83,,,,
,,,,,,5808,82,,,,
2024-05-08T11:32:00.000Z,,,,sedentary,,,,5,,,
,,,,,,5928,87,,,,
,,,,,,5988,90,,,,
,,8452,4563.000,walking,220,5988,,2,,,
,,,,,,6048,91,,,,
2024-05-08T11:36:00.000Z,,,,sedentary,,,,6,,,
,,,,,,6108,89,,,,
,,,,,,6168,94,,,,
,,,,,,6228,90,,,,
,,,,,,6288,88,,,,
,,,,,,6348,70,,,,
,,8603,4632.000,walking,223,6348,,1,,,
,,,,,,6408,78,,,,
2024-05-08T11:42:00.000Z,,,,sedentary,,,,4,,,
,,,,,,6468,92,,,,
,,,,,,6528,75,,,,
,,8636,4643.000,walking,223,6528,,1,,,
,,,,,,6588,70,,,,
,,,,,,6648,72,,,,
2024-05-08T11:46:00.000Z,,,,sedentary,,,,6,,,
,,,,,,6708,80,,,,
,,,,,,6768,79,,,,
,,,,,,6828,81,,,,
,,,,,,6948,80,,,,
,,8848,4752.000,walking,225,6948,,1,,,
,,,,,,7008,81,,,,
,,,,,,7128,65,,,,
2024-05-08T11:54:00.000Z,,,,sedentary,,,,5,,,
,,,,,,7188,78,,,,
,,,,,,7248,96,,,,
,,,,,,7368,91,,,,
,,9157,4899.000,walking,232,7368,,2,,,
,,,,,,7428,75,,,,
2024-05-08T11:59:00.000Z,,,,sedentary,,,,4,,,
,,,,,,7488,73,,,,
,,9175,4904.000,walking,233,7488,,1,,,
,,,,,,7548,75,,,,
,,,,,,7608,77,,,,
,,,,,,7668,88,,,,
,,,,,,7728,90,,,,
,,,,,,7788,89,,,,
,,,,,,7804,,,,,5.726
,,,,,,7819,,,,,0.189
,,,,,,7848,91,,,,
,,,,,,7908,92,,,,
,,,,,,7968,89,,,,
,,9638,5137.000,walking,244,7968,,2,,,
,,,,,,8028,77,,,,
,,,,,,8088,72,,,,
,,,,,,8148,75,,,,
2024-05-08T12:11:00.000Z,,,,sedentary,,,,3,,,
,,,,,,8208,76,,,,
,,9645,5139.000,walking,244,8208,,1,,,
,,,,,,8268,78,,,,
,,,,,,8328,83,,,,
,,,,,,8388,81,,,,
,,,,,,8448,78,,,,
,,,,,,8568,81,,,,
,,,,,,8628,80,,,,
,,,,,,8688,76,,,,
2024-05-08T12:20:00.000Z,,,,sedentary,,,,4,,,
,,,,,,8748,79,,,,
,,9660,5143.000,walking,244,8748,,3,,,
,,,,,,8808,75,,,,
2024-05-08T12:22:00.000Z,,,,sedentary,,,,4,,,
,,,,,,8868,73,,,,
,,,,,,8928,77,,,,
,,9696,5156.000,walking,244,8928,,3,,,
,,,,,,8988,86,,,,
,,,,,,9048,76,,,,
,,,,,,9108,79,,,,
,,,,,,9168,77,,,,
,,,,,,9228,85,,,,
,,,,,,9288,80,,,,
,,,,,,9348,73,,,,
,,,,,,9408,82,,,,
,,,,,,9468,75,,,,
,,,,,,9528,73,,,,
,,,,,,9588,61,,,,
,,,,,,9648,59,,,,
2024-05-08T12:36:00.000Z,,,,sedentary,,,,4,,,
,,,,,,9708,70,,,,
,,,,,,9768,83,,,,
,,,,,,9828,87,,,,
,,,,,,9888,71,,,,
,,9899,5246.000,walking,249,9888,,3,,,
,,,,,,9948,73,,,,
,,,,,,10008,66,,,,
,,,,,,10068,67,,,,
,,,,,,10128,69,,,,
,,,,,,10188,67,,,,
2024-05-08T12:45:00.000Z,,,,sedentary,,,,4,,,
,,,,,,10248,68,,,,
,,9906,5247.000,walking,249,10248,,1,,,
,,,,,,10308,73,,,,
,,,,,,10368,63,,,,
2024-05-08T12:48:00.000Z,,,,sedentary,,,,3,,,
,,,,,,10428,62,,,,
,,9919,5249.000,walking,249,10428,,3,,,
,,,,,,10488,64,,,,
,,,,,,10548,75,,,,
,,,,,,10608,76,,,,
,,,,,,10668,65,,,,
,,,,,,10728,68,,,,
2024-05-08T12:54:00.000Z,,,,sedentary,,,,4,,,
,,,,,,10788,81,,,,
,,9931,5250.000,walking,249,10788,,3,,,
,,,,,,10848,74,,,,
,,,,,,10908,66,,,,
,,,,,,10968,63,,,,
,,,,,,11028,68,,,,
,,,,,,11088,71,,,,
,,,,,,11148,72,,,,
,,,,,,11208,67,,,,
2024-05-08T13:02:00.000Z,,,,sedentary,,,,4,,,
,,,,,,11268,69,,,,
,,9968,5268.000,walking,249,11268,,2,,,
,,,,,,11328,68,,,,
2024-05-08T13:05:00.000Z,,,,sedentary,,,,4,,,
,,,,,,11448,69,,,,
,,10012,5282.000,walking,249,11448,,2,,,
,,,,,,11508,71,,,,
2024-05-08T13:07:00.000Z,,,,sedentary,,,,4,,,
,,,,,,11568,69,,,,
,,,,,,11628,77,,,,
,,,,,,11688,84,,,,
,,10045,5291.000,walking,249,11688,,1,,,
,,,,,,11748,79,,,,
,,,,,,11808,77,,,,
,,,,,,11868,81,,,,
,,,,,,11928,80,,,,
,,,,,,11988,74,,,,
,,,,,,12048,81,,,,
,,,,,,12108,83,,,,
2024-05-08T13:17:00.000Z,,,,sedentary,,,,3,,,
,,,,,,12168,81,,,,
,,,,,,12228,89,,,,
,,10076,5301.000,walking,250,12228,,1,,,
,,,,,,12348,90,,,,
,,,,,,12408,77,,,,
2024-05-08T13:22:00.000Z,,,,sedentary,,,,4,,,
,,,,,,12468,79,,,,
,,10093,5308.000,walking,250,12468,,2,,,
,,,,,,12528,84,,,,
2024-05-08T13:24:00.000Z,,,,sedentary,,,,3,,,
,,,,,,12588,81,,,,
,,10100,5310.000,walking,250,12588,,1,,,
,,,,,,12648,85,,,,
2024-05-08T13:26:00.000Z,,,,sedentary,,,,3,,,
,,,,,,12708,89,,,,
,,10130,5324.000,walking,250,12768,,1,,,
,,,,,,12828,71,,,,
,,,,,,12888,82,,,,
,,,,,,12948,80,,,,
2024-05-08T13:31:00.000Z,,,,sedentary,,,,4,,,
,,,,,,13068,85,,,,
,,,,,,13128,94,,,,
,,10371,5468.000,walking,258,13128,,2,,,
,,,,,,13188,97,,,,
2024-05-08T13:35:00.000Z,,,,sedentary,,,,5,,,
,,,,,,13248,89,,,,
,,,,,,13308,86,,,,
,,,,,,13428,85,,,,
,,,,,,13548,87,,,,
,,,,,,13608,89,,,,
,,,,,,13668,88,,,,
,,,,,,13728,89,,,,
,,,,,,13788,92,,,,
,,10884,5716.000,walking,268,13788,,2,,,
,,,,,,13848,86,,,,
,,10893,5718.000,walking,268,13848,,2,,,
,,,,,,13908,80,,,,
,,10904,5721.000,walking,268,13908,,2,,,
,,,,,,13968,82,,,,
,,,,,,14028,81,,,,
2024-05-08T13:50:00.000Z,,,,sedentary,,,,4,,,
,,,,,,14148,83,,,,
,,,,,,14208,89,,,,
,,11052,5788.000,walking,271,14208,,2,,,
,,,,,,14268,92,,,,
2024-05-08T13:53:00.000Z,,,,sedentary,,,,4,,,
,,,,,,14328,84,,,,
,,,,,,14388,74,,,,
,,,,,,14448,79,,,,
,,,,,,14568,80,,,,
,,,,,,14628,85,,,,
,,,,,,14688,87,,,,
,,11558,6042.000,walking,286,14688,,2,,,
,,,,,,14748,89,,,,
,,,,,,14928,92,,,,
,,11614,6068.000,walking,286,14928,,2,,,
,,,,,,14988,85,,,,
2024-05-08T14:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,15048,80,,,,
,,,,,,15064,,,,,3.513
,,,,,,15108,90,,,,
,,11781,6148.000,walking,292,15108,,3,,,
,,,,,,15168,91,,,,
,,,,,,15228,74,,,,
,,,,,,15288,69,,,,
2024-05-08T14:10:00.000Z,,,,sedentary,,,,3,,,
,,,,,,15348,72,,,,
,,,,,,15408,82,,,,
,,,,,,15468,86,,,,
,,,,,,15588,76,,,,
,,11997,6246.000,walking,296,15588,,2,,,
,,,,,,15648,78,,,,
,,,,,,15708,81,,,,
,,,,,,15768,74,,,,
2024-05-08T14:18:00.000Z,,,,sedentary,,,,4,,,
,,,,,,15828,72,,,,
,,,,,,15888,80,,,,
,,12080,6287.000,walking,298,15888,,2,,,
,,,,,,15948,78,,,,
,,,,,,16008,73,,,,
2024-05-08T14:22:00.000Z,,,,sedentary,,,,4,,,
,,,,,,16068,75,,,,
,,,,,,16128,79,,,,
,,,,,,16188,82,,,,
,,,,,,16248,84,,,,
,,,,,,16308,87,,,,
,,12538,6494.000,walking,311,16368,,3,,,
,,,,,,16428,84,,,,
,,,,,,16488,85,,,,
2024-05-08T14:30:00.000Z,,,,sedentary,,,,0,,,
2024-05-08T14:31:00.000Z,,,,sedentary,,,,1,,,
,,,,,,16608,80,,,,
,,12557,6500.000,walking,311,16608,,3,,,
,,,,,,16668,78,,,,
,,,,,,16728,74,,,,
,,,,,,16908,75,,,,
2024-05-08T14:37:00.000Z,,,,sedentary,,,,4,,,
,,,,,,16968,72,,,,
2024-05-08T14:38:00.000Z,,,,sedentary,,,,0,,,
,,,,,,17088,75,,,,
,,,,,,17148,68,,,,
,,,,,,17208,71,,,,
2024-05-08T14:42:00.000Z,,,,sedentary,,,,3,,,
,,,,,,17268,72,,,,
2024-05-08T14:43:00.000Z,,,,sedentary,,,,0,,,
,,,,,,17328,73,,,,
,,,,,,17388,71,,,,
,,,,,,17448,70,,,,
2024-05-08T14:46:00.000Z,,,,sedentary,,,,3,,,
,,,,,,17508,73,,,,
2024-05-08T14:48:00.000Z,,,,sedentary,,,,3,,,
,,,,,,17628,74,,,,
,,12568,6505.000,walking,311,17628,,1,,,
,,,,,,17688,76,,,,
,,,,,,17748,82,,,,
,,,,,,17808,79,,,,
,,,,,,17868,85,,,,
,,,,,,17928,86,,,,
,,,,,,18108,87,,,,
,,,,,,18168,86,,,,
,,,,,,18228,83,,,,
,,,,,,18288,82,,,,
,,,,,,18348,77,,,,
,,,,,,18408,80,,,,
,,,,,,18468,78,,,,
,,,,,,18528,73,,,,
,,,,,,18588,84,,,,
2024-05-08T15:05:00.000Z,,,,sedentary,,,,3,,,
,,,,,,18644,,,,,2.039
,,,,,,18648,75,,,,
,,,,,,18708,82,,,,
,,,,,,18759,,,,1.868,
,,,,,,18768,73,,,,
,,12689,6564.000,walking,313,18768,,2,,,
,,,,,,18828,85,,,,
,,,,,,18888,68,,,,
,,,,,,18948,67,,,,
,,,,,,19008,75,,,,
,,,,,,19068,70,,,,
,,,,,,19128,71,,,,
,,,,,,19188,66,,,,
,,,,,,19248,72,,,,
,,,,,,19308,74,,,,
2024-05-08T15:17:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19368,77,,,,
,,,,,,19428,81,,,,
,,12707,6569.000,walking,313,19428,,0,,,
,,,,,,19488,72,,,,
2024-05-08T15:20:00.000Z,,,,sedentary,,,,5,,,
,,,,,,19548,79,,,,
,,,,,,19608,82,,,,
,,,,,,19668,86,,,,
,,,,,,19724,,,,,3.627
,,,,,,19728,87,,,,
,,,,,,19848,85,,,,
,,,,,,19869,,,,,5.073
,,,,,,19908,82,,,,
,,13197,6798.000,walking,327,19908,,3,,,
,,,,,,19968,83,,,,
,,,,,,20028,77,,,,
,,,,,,20088,74,,,,
2024-05-08T15:30:00.000Z,,,,sedentary,,,,4,,,
,,,,,,20148,77,,,,
,,,,,,20208,89,,,,
,,,,,,20214,,,,2.911,
,,,,,,20254,,,,,5.551
,,,,,,20268,99,,,,
,,,,,,20274,,,,2.001,
,,,,,,20304,,,,,2.168
,,,,,,20309,,,,2.361,
,,,,,,20328,102,,,,
,,,,,,20388,96,,,,
,,,,,,20448,85,,,,
,,,,,,20508,89,,,,
,,,,,,20539,,,,3.048,
,,,,,,20568,83,,,,
,,,,,,20628,86,,,,
,,,,,,20688,90,,,,
,,13962,7221.000,walking,355,20688,,2,,,
,,,,,,20808,80,,,,
,,,,,,20868,73,,,,
2024-05-08T15:43:00.000Z,,,,sedentary,,,,4,,,
,,,,,,20928,75,,,,
,,13973,7225.000,walking,355,20928,,1,,,
,,,,,,20988,80,,,,
2024-05-08T15:46:00.000Z,,,,sedentary,,,,4,,,
,,,,,,21108,84,,,,
,,,,,,21168,96,,,,
,,,,,,21228,97,,,,
,,,,,,21288,98,,,,
,,,,,,21348,88,,,,
,,,,,,21408,94,,,,
2024-05-08T15:52:00.000Z,,,,sedentary,,,,5,,,
,,,,,,21468,92,,,,
,,13986,7229.000,walking,355,21468,,2,,,
,,,,,,21528,87,,,,
,,,,,,21588,86,,,,
2024-05-08T15:55:00.000Z,,,,sedentary,,,,5,,,
,,,,,,21648,81,,,,
,,14017,7243.000,walking,355,21648,,2,,,
,,,,,,21708,67,,,,
,,,,,,21768,66,,,,
,,,,,,21828,70,,,,
,,,,,,21888,66,,,,
,,,,,,21948,72,,,,
,,,,,,22008,77,,,,
,,,,,,22068,72,,,,
2024-05-08T16:03:00.000Z,,,,sedentary,,,,3,,,
,,,,,,22128,66,,,,
,,14026,7244.000,walking,355,22128,,2,,,
,,,,,,22188,69,,,,
2024-05-08T16:05:00.000Z,,,,sedentary,,,,3,,,
,,,,,,22248,70,,,,
,,,,,,22308,82,,,,
,,,,,,22428,72,,,,
,,,,,,22488,80,,,,
,,,,,,22548,81,,,,
,,,,,,22668,85,,,,
,,14611,7561.000,walking,368,22668,,2,,,
,,,,,,22728,86,,,,
2024-05-08T16:14:00.000Z,,,,sedentary,,,,5,,,
,,,,,,22788,78,,,,
,,14687,7598.000,walking,370,22788,,3,,,
,,,,,,22848,81,,,,
,,,,,,22968,82,,,,
,,14887,7696.000,walking,376,22968,,2,,,
,,,,,,23088,78,,,,
,,,,,,23148,72,,,,
,,,,,,23268,75,,,,
,,,,,,23328,74,,,,
,,,,,,23448,73,,,,
2024-05-08T16:26:00.000Z,,,,sedentary,,,,3,,,
,,,,,,23508,84,,,,
2024-05-08T16:27:00.000Z,,,,sedentary,,,,0,,,
,,,,,,23568,81,,,,
,,,,,,23628,80,,,,
,,,,,,23688,81,,,,
,,,,,,23748,86,,,,
,,,,,,23808,81,,,,
,,,,,,23868,79,,,,
,,,,,,23928,77,,,,
,,,,,,23988,80,,,,
,,,,,,24048,68,,,,
,,,,,,24108,72,,,,
,,,,,,24168,75,,,,
,,,,,,24228,78,,,,
,,,,,,24288,69,,,,
,,,,,,24348,77,,,,
,,,,,,24408,75,,,,
,,,,,,24468,72,,,,
,,,,,,24528,66,,,,
,,,,,,24588,70,,,,
,,,,,,24648,78,,,,
2024-05-08T16:46:00.000Z,,,,sedentary,,,,4,,,
,,,,,,24708,79,,,,
2024-05-08T16:47:00.000Z,,,,sedentary,,,,0,,,
,,,,,,24768,77,,,,
,,,,,,24828,81,,,,
,,,,,,24888,83,,,,
,,,,,,24948,80,,,,
,,,,,,25008,85,,,,
,,,,,,25128,81,,,,
,,,,,,25188,82,,,,
,,,,,,25248,85,,,,
,,,,,,25308,88,,,,
,,,,,,25368,81,,,,
,,,,,,25428,82,,,,
2024-05-08T17:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,25548,84,,,,
,,14894,7698.000,walking,376,25548,,1,,,
,,,,,,25608,88,,,,
,,,,,,25668,85,,,,
,,,,,,25728,90,,,,
,,,,,,25788,81,,,,
,,,,,,25848,77,,,,
,,,,,,25908,80,,,,
2024-05-08T17:07:00.000Z,,,,sedentary,,,,4,,,
,,,,,,25968,83,,,,
,,,,,,26028,90,,,,
,,14929,7713.000,walking,376,26028,,2,,,
,,,,,,26088,89,,,,
,,,,,,26148,84,,,,
2024-05-08T17:11:00.000Z,,,,sedentary,,,,5,,,
,,,,,,26208,83,,,,
,,,,,,26268,82,,,,
,,14957,7723.000,walking,376,26268,,2,,,
2024-05-08T17:14:00.000Z,,,,sedentary,,,,4,,,
,,,,,,26388,83,,,,
,,14964,7725.000,walking,376,26388,,0,,,
,,,,,,26448,82,,,,
2024-05-08T17:17:00.000Z,,,,sedentary,,,,4,,,
,,14985,7734.000,walking,377,26568,,2,,,
,,,,,,26628,94,,,,
,,,,,,26688,80,,,,
,,,,,,26748,78,,,,
2024-05-08T17:21:00.000Z,,,,sedentary,,,,5,,,
,,,,,,26808,80,,,,
,,,,,,26868,93,,,,
,,,,,,26928,102,,,,
,,,,,,27048,100,,,,
,,,,,,27108,102,,,,
,,,,,,27228,105,,,,
,,,,,,27229,,,,,3.742
,,,,,,27288,100,,,,
,,15646,8170.000,walking,403,27288,,2,,,
,,,,,,27309,,,,3.083,
,,,,,,27348,101,,,,
,,15674,8202.000,walking,405,27348,,1,,,
,,,,,,27408,105,,,,
,,0,354.000,generic,22,27408,,5,,,
,,,,,,27468,89,,,,
,,,,,,27528,69,,,,
,,,,,,27648,70,,,,
,,,,,,27708,75,,,,
2024-05-08T17:37:00.000Z,,,,sedentary,,,,4,,,
,,,,,,27768,89,,,,
,,,,,,27828,95,,,,
,,,,,,27888,85,,,,
,,15795,8254.000,walking,408,27888,,2,,,
,,,,,,27948,87,,,,
,,,,,,28008,86,,,,
,,,,,,28068,89,,,,
,,,,,,28128,78,,,,
,,,,,,28188,66,,,,
2024-05-08T17:45:00.000Z,,,,sedentary,,,,5,,,
,,,,,,28248,65,,,,
,,15830,8268.000,walking,408,28248,,3,,,
,,,,,,28308,67,,,,
,,,,,,28368,73,,,,
,,,,,,28428,80,,,,
,,,,,,28488,81,,,,
,,,,,,28548,77,,,,
,,,,,,28608,78,,,,
,,,,,,28728,81,,,,
,,,,,,28788,77,,,,
,,,,,,28848,81,,,,
2024-05-08T17:56:00.000Z,,,,sedentary,,,,5,,,
,,,,,,28908,79,,,,
2024-05-08T17:57:00.000Z,,,,sedentary,,,,0,,,
,,,,,,28968,81,,,,
,,,,,,29088,77,,,,
,,,,,,29148,76,,,,
2024-05-08T18:01:00.000Z,,,,sedentary,,,,3,,,
,,,,,,29208,77,,,,
,,,,,,29328,76,,,,
2024-05-08T18:04:00.000Z,,,,sedentary,,,,0,,,
,,,,,,29388,71,,,,
,,,,,,29448,76,,,,
,,,,,,29508,91,,,,
,,,,,,29568,93,,,,
2024-05-08T18:08:00.000Z,,,,sedentary,,,,5,,,
,,,,,,29628,103,,,,
,,15847,8310.000,walking,410,29628,,0,,,
,,,,,,29688,99,,,,
,,,,,,29748,83,,,,
,,,,,,29808,77,,,,
,,,,,,29868,73,,,,
,,,,,,29988,77,,,,
,,,,,,30108,79,,,,
,,,,,,30168,75,,,,
,,,,,,30228,76,,,,
,,,,,,30348,75,,,,
,,,,,,30468,77,,,,
,,,,,,30588,79,,,,
,,,,,,30648,77,,,,
,,,,,,30708,74,,,,
,,,,,,30768,83,,,,
,,,,,,30888,72,,,,
,,,,,,30948,75,,,,
,,,,,,31008,78,,,,
,,,,,,31068,75,,,,
,,,,,,31128,77,,,,
,,,,,,31188,80,,,,
,,,,,,31248,93,,,,
,,,,,,31308,102,,,,
,,,,,,31368,90,,,,
,,,,,,31428,94,,,,
,,,,,,31488,97,,,,
2024-05-08T18:40:00.000Z,,,,sedentary,,,,5,,,
,,,,,,31548,110,,,,
,,0,414.000,generic,27,31548,,6,,,
,,,,,,31608,100,,,,
,,,,,,31668,79,,,,
,,,,,,31728,81,,,,
,,,,,,31788,82,,,,
,,,,,,31848,85,,,,
2024-05-08T18:46:00.000Z,,,,sedentary,,,,4,,,
,,,,,,31908,88,,,,
,,,,,,31968,75,,,,
2024-05-08T18:48:00.000Z,,,,sedentary,,,,5,,,
,,,,,,32028,83,,,,
,,15860,8314.000,walking,410,32028,,3,,,
,,,,,,32088,100,,,,
,,,,,,32208,96,,,,
,,,,,,32268,97,,,,
2024-05-08T18:53:00.000Z,,,,sedentary,,,,5,,,
,,,,,,32328,104,,,,
,,0,452.000,generic,29,32328,,2,,,
,,,,,,32388,94,,,,
2024-05-08T18:55:00.000Z,,,,sedentary,,,,0,,,
,,,,,,32448,98,,,,
2024-05-08T18:56:00.000Z,,,,sedentary,,,,4,,,
,,,,,,32508,106,,,,
,,0,490.000,generic,32,32508,,3,,,
,,,,,,32568,91,,,,
,,,,,,32628,94,,,,
2024-05-08T18:59:00.000Z,,,,sedentary,,,,4,,,
,,,,,,32688,101,,,,
,,15869,8336.000,walking,412,32688,,0,,,
,,,,,,32748,110,,,,
,,15885,8396.000,walking,416,32748,,0,,,
,,,,,,32808,100,,,,
,,,,,,32868,102,,,,
,,,,,,32928,90,,,,
,,,,,,32988,97,,,,
2024-05-08T19:05:00.000Z,,,,sedentary,,,,5,,,
